pago_id,monto,fecha,uid,subs_id,pid,pro_id
7501,7000,2021-07-28,2,120,,
9026,6400,2021-10-09,23,272,,
9251,7900,2021-09-14,65,296,,
7071,3100,2021-05-18,66,69,,
10081,7100,2021-12-18,142,381,,
9756,3200,2021-05-31,52,344,,
6390,4000,2020-11-21,48,3,,
8931,7000,2021-06-24,87,262,,
7202,7400,2021-08-21,69,86,,
9833,3700,2021-03-18,119,350,,
6979,3500,2021-07-28,60,60,,
9505,3100,2020-12-18,63,322,,
7278,3700,2020-12-09,92,97,,
7630,3700,2021-08-05,74,133,,
7307,6400,2021-02-28,33,100,,
7773,3900,2020-11-04,75,146,,
9406,3900,2021-07-30,134,313,,
8538,4000,2021-02-15,122,225,,
6743,4400,2021-03-09,62,37,,
9903,6500,2021-08-21,64,358,,
8852,4000,2020-09-07,56,257,,
9384,6500,2021-03-17,31,310,,
10490,4000,2021-12-16,133,,48,7
8620,3100,2021-05-05,28,231,,
6767,3500,2021-08-05,62,39,,
9560,6500,2021-03-27,61,327,,
8850,4000,2020-07-07,56,257,,
9512,3100,2021-07-18,63,322,,
6615,7000,2021-06-28,146,25,,
6649,4000,2020-10-25,9,28,,
6560,3100,2020-08-26,59,20,,
9739,3100,2021-12-01,52,342,,
8030,3900,2021-07-20,12,173,,
8512,6500,2021-12-14,7,221,,
9677,3900,2021-02-25,17,336,,
7297,7900,2021-11-23,80,98,,
8529,6500,2021-04-28,122,224,,
9120,6500,2021-01-04,77,283,,
7102,7400,2021-10-18,44,74,,
10398,6500,2021-08-22,35,,5,16
9166,6500,2021-08-24,26,286,,
7642,3500,2021-12-01,74,134,,
8168,4400,2021-02-24,18,186,,
7577,7400,2021-07-08,39,126,,
8208,3700,2021-11-10,13,189,,
8140,3700,2021-03-09,18,184,,
8211,6400,2021-06-30,13,190,,
7187,7100,2021-01-13,133,85,,
8516,4000,2021-10-05,7,222,,
8264,4000,2020-12-20,43,194,,
6776,3700,2020-12-13,105,41,,
7770,4000,2021-11-23,36,145,,
7302,3100,2021-08-28,33,99,,
6702,3900,2020-12-08,47,34,,
7695,3700,2021-02-13,55,139,,
8145,3700,2021-08-09,18,184,,
7159,2800,2021-11-26,67,81,,
6762,3500,2021-03-05,62,39,,
7042,3900,2021-10-30,10,66,,
7423,3700,2020-11-07,51,113,,
8419,3200,2021-02-07,72,213,,
7727,3500,2020-06-30,36,142,,
9346,6500,2021-04-13,11,304,,
10615,5500,2020-09-26,56,,60,14
7368,6400,2021-04-08,37,106,,
6929,3700,2021-08-25,108,54,,
7122,3700,2020-07-05,44,77,,
7649,6500,2021-04-22,74,135,,
10442,4000,2021-12-15,32,,21,16
9197,3700,2020-08-06,49,291,,
9923,4400,2021-02-07,73,361,,
9127,6500,2021-08-04,77,283,,
9818,7400,2021-06-15,119,349,,
6457,3200,2020-06-06,141,8,,
7839,7100,2021-11-17,57,153,,
9649,4000,2020-08-20,5,335,,
6816,3900,2021-09-14,105,43,,
9881,3100,2021-12-11,64,355,,
9366,6400,2020-10-25,31,308,,
9298,2800,2021-04-07,24,300,,
9110,3500,2021-09-22,77,282,,
9934,3900,2020-09-14,73,362,,
6744,4400,2021-04-09,62,37,,
8169,4400,2021-03-24,18,186,,
7025,5000,2020-11-15,10,65,,
10622,6000,2021-08-25,46,,75,17
8041,3200,2021-01-12,12,174,,
8736,4500,2021-09-03,50,245,,
9278,6500,2020-11-25,24,299,,
8566,3200,2021-11-15,97,227,,
6787,3700,2021-11-13,105,41,,
6450,3900,2021-02-10,141,7,,
9986,4000,2021-04-25,25,366,,
8103,3700,2021-04-28,21,180,,
8922,7000,2020-09-24,87,262,,
6799,6500,2021-03-22,105,42,,
7287,3700,2021-09-09,92,97,,
8374,3500,2021-10-13,22,205,,
7522,6400,2021-06-16,2,122,,
7337,3700,2021-12-01,33,101,,
7291,7900,2021-05-23,80,98,,
9070,4400,2021-11-04,46,275,,
6619,7000,2021-10-28,146,25,,
10446,6500,2021-11-16,32,,5,16
7758,4500,2021-11-04,36,144,,
10290,4000,2021-09-26,115,406,,
6939,7900,2021-06-28,108,55,,
7991,3700,2021-12-12,14,169,,
8443,7900,2020-10-09,72,215,,
6481,7100,2021-10-04,35,10,,
7111,3900,2021-03-23,44,76,,
7083,7000,2021-05-22,44,71,,
8457,7900,2021-12-09,72,215,,
6522,6500,2021-09-21,45,14,,
7986,7100,2021-12-12,14,168,,
7517,7900,2021-10-13,2,121,,
10209,7000,2021-02-24,115,401,,
10655,4000,2021-12-09,31,,34,18
9229,3500,2021-07-09,49,293,,
8707,3700,2021-02-02,50,243,,
9113,3500,2021-12-22,77,282,,
6389,4000,2020-10-21,48,3,,
6733,6400,2021-07-11,62,36,,
6525,6500,2021-12-21,45,14,,
9328,4000,2021-06-26,24,302,,
8657,6500,2021-05-28,54,236,,
6590,6500,2021-01-29,40,23,,
9158,6500,2020-12-24,26,286,,
10518,4000,2021-12-11,75,,83,14
10440,6500,2021-06-01,30,,53,6
7810,7100,2021-01-29,71,151,,
8113,4000,2021-10-10,21,181,,
8129,3100,2020-08-20,21,182,,
8454,7900,2021-09-09,72,215,,
7174,6500,2021-09-20,133,83,,
9295,2800,2021-01-07,24,300,,
10679,6500,2021-01-30,130,,51,5
7127,3900,2021-03-09,67,78,,
10089,5000,2021-01-08,106,382,,
9045,3700,2021-12-14,23,273,,
9571,3700,2020-12-04,61,328,,
7303,3100,2021-09-28,33,99,,
8243,7900,2021-11-06,13,192,,
9373,6400,2021-05-25,31,308,,
9843,6500,2021-07-30,119,351,,
8939,3500,2021-07-04,87,263,,
8080,7900,2021-06-28,34,178,,
7815,7100,2021-06-28,71,151,,
8415,3200,2020-10-07,72,213,,
6716,7100,2020-12-15,47,35,,
8880,7400,2021-05-03,56,258,,
7848,4000,2021-03-25,57,154,,
6646,4000,2020-07-25,9,28,,
8956,3900,2021-08-21,95,265,,
8435,7000,2021-09-12,72,214,,
8018,3700,2021-09-22,132,172,,
7064,3100,2020-10-18,66,69,,
10060,7400,2021-08-09,142,377,,
8251,3200,2021-07-07,13,193,,
9819,7400,2021-07-15,119,349,,
8373,3500,2021-09-13,22,205,,
7743,4500,2020-08-04,36,144,,
7530,4500,2021-02-21,2,123,,
8800,4400,2021-10-25,16,251,,
8102,3700,2021-03-28,21,180,,
8585,4000,2021-12-28,97,228,,
7158,2800,2021-10-26,67,81,,
8711,3700,2021-06-02,50,243,,
10572,8000,2021-08-15,72,,82,10
10187,7100,2021-12-06,93,398,,
8277,7100,2021-12-25,43,195,,
10239,5000,2021-04-14,115,403,,
7301,3100,2021-07-28,33,99,,
7446,3100,2021-07-21,76,115,,
7131,3900,2021-07-09,67,78,,
6471,7400,2021-04-28,141,9,,
7704,5000,2021-09-18,36,140,,
9515,3100,2021-10-18,63,322,,
9117,6500,2020-10-04,77,283,,
9122,6500,2021-03-04,77,283,,
8368,3500,2021-04-13,22,205,,
6861,4000,2021-09-03,41,47,,
8580,4000,2021-07-28,97,228,,
9981,4000,2020-11-25,25,366,,
6509,6400,2020-11-18,45,13,,
10302,4000,2021-02-28,6,407,,
9265,4000,2021-10-03,65,297,,
6964,7900,2020-08-22,60,59,,
9451,7100,2021-12-13,63,318,,
9008,6500,2021-08-29,23,269,,
7334,3700,2021-09-01,33,101,,
8377,3200,2021-11-27,22,206,,
8916,7900,2021-08-04,3,261,,
7757,4500,2021-10-04,36,144,,
7591,2800,2021-04-27,68,128,,
10266,3700,2020-08-09,115,405,,
9132,2800,2020-10-23,77,284,,
8422,3200,2021-05-07,72,213,,
8955,7000,2021-11-24,95,264,,
9547,3900,2021-04-19,61,326,,
6483,7100,2021-12-04,35,10,,
6916,4500,2021-02-24,108,53,,
7224,7000,2020-07-15,70,89,,
8773,5000,2021-06-01,16,248,,
7161,7000,2020-07-27,133,82,,
10740,3500,2021-09-07,115,,5,5
9536,4000,2021-10-16,61,325,,
10186,7100,2021-11-06,93,398,,
10110,3900,2020-07-25,4,391,,
8976,4000,2020-10-30,23,267,,
10382,1000,2020-11-04,141,,31,9
7053,6500,2021-07-12,66,68,,
6704,3900,2021-02-08,47,34,,
6385,6500,2021-10-27,48,2,,
10535,6500,2021-08-29,20,,48,5
7214,3500,2021-05-04,70,88,,
6892,6500,2021-03-11,41,51,,
7258,3900,2020-08-25,92,93,,
8994,4000,2020-11-28,23,267,,
6528,3700,2020-07-05,45,15,,
9904,6500,2021-09-21,64,358,,
9504,3100,2020-11-18,63,322,,
7701,3700,2021-08-13,55,139,,
6516,6400,2021-06-18,45,13,,
6781,3700,2021-05-13,105,41,,
8984,4000,2021-06-28,23,267,,
8163,4400,2020-09-24,18,186,,
9168,6500,2021-10-24,26,286,,
6494,4500,2021-08-02,35,11,,
6650,4000,2020-11-25,9,28,,
8840,7900,2021-04-24,56,255,,
8625,3100,2021-10-05,28,231,,
10394,9500,2021-10-29,35,,21,7
6521,6500,2021-08-21,45,14,,
9426,5000,2021-02-21,134,317,,
6492,4500,2021-06-02,35,11,,
10059,7400,2021-07-09,142,377,,
8107,3700,2021-08-28,21,180,,
9035,3700,2021-02-14,23,273,,
8524,3200,2021-12-22,7,223,,
8770,5000,2021-03-01,16,248,,
7883,4500,2021-03-09,57,157,,
8147,3700,2021-10-09,18,184,,
9309,3700,2020-12-03,24,301,,
7051,6500,2021-05-12,66,68,,
6701,3900,2020-11-08,47,34,,
8022,3900,2020-11-20,12,173,,
8856,4000,2021-01-07,56,257,,
10199,4000,2021-05-11,115,400,,
8019,3700,2021-10-22,132,172,,
9553,3900,2021-10-19,61,326,,
9351,4000,2021-09-27,11,306,,
9081,6500,2021-11-15,46,278,,
10550,6500,2021-09-28,21,,75,2
6569,3100,2021-05-26,59,20,,
10044,7000,2020-09-05,1,374,,
8917,7900,2021-09-04,3,261,,
6955,6500,2021-08-28,108,57,,
10728,9500,2021-12-11,93,,21,7
10630,4500,2021-03-14,46,,66,10
7710,6500,2020-09-24,36,141,,
9812,4500,2021-11-22,119,348,,
9218,4400,2021-06-30,49,292,,
8622,3100,2021-07-05,28,231,,
9723,3900,2021-05-28,130,340,,
6380,6500,2021-05-27,48,2,,
9325,4000,2021-03-26,24,302,,
10653,9000,2021-02-26,31,,19,17
8631,3700,2021-03-13,28,233,,
10135,4500,2021-05-22,4,393,,
9876,3100,2021-07-11,64,355,,
9562,6500,2021-05-27,61,327,,
10623,7000,2021-04-02,46,,50,3
10589,3500,2021-08-04,7,,36,11
7316,6400,2021-11-28,33,100,,
8652,6500,2020-12-28,54,236,,
6547,2800,2021-07-15,82,17,,
8763,3700,2020-11-29,16,247,,
6368,7000,2021-06-08,29,1,,
9419,6500,2021-11-29,134,316,,
7044,3900,2021-12-30,10,66,,
6441,3700,2021-12-13,141,6,,
8544,4000,2021-08-15,122,225,,
9511,3100,2021-06-18,63,322,,
9546,3900,2021-03-19,61,326,,
6603,3200,2021-06-06,146,24,,
10546,7000,2021-11-17,12,,50,3
7688,3700,2020-07-13,55,139,,
10670,4500,2021-01-02,17,,50,5
10571,4000,2021-12-02,72,,72,10
7720,6500,2021-07-24,36,141,,
8101,3700,2021-02-28,21,180,,
10176,7900,2021-11-06,93,397,,
9922,6500,2021-12-13,73,360,,
10320,3200,2021-01-04,6,408,,
8680,3700,2021-11-16,54,238,,
10414,8500,2021-08-18,82,,76,18
7062,3100,2020-08-18,66,69,,
8618,3100,2021-03-05,28,231,,
7347,7400,2021-11-22,33,104,,
8648,3100,2021-12-14,54,235,,
9108,3500,2021-07-22,77,282,,
8709,3700,2021-04-02,50,243,,
10624,6500,2021-07-08,46,,95,7
7821,7100,2021-12-28,71,151,,
9161,6500,2021-03-24,26,286,,
9055,4400,2020-08-04,46,275,,
7238,7000,2021-09-15,70,89,,
9497,7900,2021-06-25,63,321,,
9648,7100,2021-12-09,5,334,,
7836,7100,2021-08-17,57,153,,
9177,3500,2020-07-13,26,290,,
6529,3700,2020-08-05,45,15,,
8815,2800,2021-07-23,16,253,,
7737,6500,2021-09-03,36,143,,
10599,6500,2021-12-14,28,,72,4
8672,3700,2021-03-16,54,238,,
9432,5000,2021-08-21,134,317,,
9149,3200,2021-04-13,77,285,,
10141,2800,2020-10-14,38,394,,
7774,3900,2020-12-04,75,146,,
7262,6500,2021-01-12,92,94,,
8584,4000,2021-11-28,97,228,,
7394,3700,2021-11-22,37,109,,
7776,3900,2021-02-04,75,146,,
9946,3900,2021-09-14,73,362,,
9412,7100,2020-08-29,134,315,,
9311,3700,2021-02-03,24,301,,
9701,6500,2021-07-13,17,337,,
8365,3500,2021-01-13,22,205,,
8056,4400,2021-11-04,12,175,,
8356,4000,2021-11-29,22,204,,
6932,3700,2021-11-25,108,54,,
7309,6400,2021-04-28,33,100,,
8048,3200,2021-08-12,12,174,,
7061,3100,2020-07-18,66,69,,
8558,3500,2021-12-25,97,226,,
8173,4400,2021-07-24,18,186,,
10312,4000,2021-12-28,6,407,,
8521,3200,2021-09-22,7,223,,
7719,6500,2021-06-24,36,141,,
9462,3900,2021-03-13,63,319,,
7435,3100,2020-08-21,76,115,,
6415,3100,2021-01-01,48,5,,
6972,3500,2020-12-29,60,60,,
6512,6400,2021-02-18,45,13,,
7444,3100,2021-05-21,76,115,,
8614,3100,2020-11-05,28,231,,
8570,4000,2020-09-29,97,228,,
8872,7400,2020-09-03,56,258,,
9973,3900,2021-08-21,25,365,,
7575,7400,2021-05-08,39,126,,
9811,3900,2021-12-30,119,347,,
8301,2800,2020-10-01,15,199,,
6842,2800,2020-12-29,41,46,,
8077,7900,2021-03-28,34,178,,
6399,4000,2021-08-21,48,3,,
8588,3500,2020-12-17,28,229,,
7653,6500,2021-08-22,74,135,,
8554,3500,2021-08-25,97,226,,
7477,2800,2021-12-27,76,117,,
6792,6500,2020-08-22,105,42,,
7655,6500,2021-10-22,74,135,,
6567,3100,2021-03-26,59,20,,
10032,3100,2021-12-12,1,370,,
7227,7000,2020-10-15,70,89,,
10736,6000,2020-10-14,115,,42,12
7742,4500,2020-07-04,36,144,,
10567,9500,2021-11-25,53,,5,11
7076,3100,2021-10-18,66,69,,
6387,6500,2021-12-27,48,2,,
7934,4000,2020-07-05,20,162,,
8751,6500,2021-06-15,16,246,,
7290,3700,2021-12-09,92,97,,
6825,7900,2021-06-05,105,44,,
7817,7100,2021-08-28,71,151,,
8728,4500,2021-01-03,50,245,,
8963,3700,2021-03-09,23,266,,
9033,3700,2020-12-14,23,273,,
8366,3500,2021-02-13,22,205,,
8542,4000,2021-06-15,122,225,,
7065,3100,2020-11-18,66,69,,
6625,6500,2020-08-22,146,26,,
8142,3700,2021-05-09,18,184,,
8242,7900,2021-10-06,13,192,,
7173,7000,2021-07-27,133,82,,
8696,7100,2021-08-17,50,242,,
8918,7900,2021-10-04,3,261,,
8878,7400,2021-03-03,56,258,,
9543,3900,2020-12-19,61,326,,
7600,6500,2021-08-24,68,129,,
8344,3700,2021-08-28,15,202,,
7043,3900,2021-11-30,10,66,,
10380,9000,2020-11-16,48,,38,16
10536,6000,2021-10-12,20,,81,5
9591,3700,2021-02-23,61,328,,
7509,7900,2021-02-13,2,121,,
8875,7400,2020-12-03,56,258,,
7354,3700,2021-06-17,33,105,,
6519,6500,2021-06-21,45,14,,
8353,4000,2021-08-29,22,204,,
9101,3500,2020-12-22,77,282,,
10595,4500,2021-10-18,97,,101,4
8338,3700,2021-02-28,15,202,,
7014,4000,2021-05-25,10,64,,
6426,3100,2021-12-01,48,5,,
6533,3700,2020-12-05,45,15,,
8034,3900,2021-11-20,12,173,,
8777,5000,2021-10-01,16,248,,
7880,3100,2021-12-14,57,156,,
10697,4500,2021-08-03,64,,73,13
7829,7100,2021-01-17,57,153,,
6746,4400,2021-06-09,62,37,,
10434,8500,2021-11-11,9,,31,13
8497,7400,2021-03-10,19,219,,
6493,4500,2021-07-02,35,11,,
6607,3200,2021-10-06,146,24,,
9082,6500,2021-12-15,46,278,,
9549,3900,2021-06-19,61,326,,
7857,4000,2021-12-25,57,154,,
8650,6500,2020-10-28,54,236,,
9393,6500,2021-12-17,31,310,,
8753,6500,2021-08-15,16,246,,
7784,3900,2021-10-04,75,146,,
9469,3900,2021-10-13,63,319,,
7326,3700,2021-01-01,33,101,,
9938,3900,2021-01-14,73,362,,
7976,7100,2021-02-12,14,168,,
10547,6500,2021-04-05,12,,48,5
7160,2800,2021-12-26,67,81,,
8089,3700,2021-04-04,34,179,,
6895,6500,2021-06-11,41,51,,
7205,7400,2021-11-21,69,86,,
9776,4000,2021-06-13,123,345,,
8605,3700,2021-10-30,28,230,,
9963,3900,2020-10-21,25,365,,
6798,6500,2021-02-22,105,42,,
8610,3100,2020-07-05,28,231,,
9461,3900,2021-02-13,63,319,,
10182,7100,2021-07-06,93,398,,
9948,3900,2021-11-14,73,362,,
10084,5000,2020-08-08,106,382,,
7573,3100,2021-12-03,39,125,,
7545,4400,2020-10-11,2,124,,
9777,4000,2021-07-13,123,345,,
6609,7000,2020-12-28,146,25,,
6718,7100,2021-02-15,47,35,,
9499,7900,2021-08-25,63,321,,
7993,3200,2020-07-02,14,170,,
9797,7100,2021-08-20,119,346,,
10509,5000,2020-09-18,55,,27,15
6712,3900,2021-10-08,47,34,,
8786,6500,2021-05-05,16,249,,
10689,4000,2020-11-19,123,,74,11
9990,4000,2021-08-25,25,366,,
6710,3900,2021-08-08,47,34,,
8637,3700,2021-09-13,28,233,,
7038,5000,2021-12-15,10,65,,
8259,4000,2020-07-20,43,194,,
9038,3700,2021-05-14,23,273,,
6394,4000,2021-03-21,48,3,,
9968,3900,2021-03-21,25,365,,
9344,6500,2021-02-13,11,304,,
7252,4500,2021-12-15,70,90,,
7284,3700,2021-06-09,92,97,,
8092,3700,2020-05-28,21,180,,
7940,6400,2021-10-12,14,163,,
8198,6500,2021-11-13,13,188,,
9071,4400,2021-12-04,46,275,,
10206,4000,2021-12-11,115,400,,
7514,7900,2021-07-13,2,121,,
6540,2800,2020-12-15,82,17,,
8215,6400,2021-10-30,13,190,,
7463,4000,2021-09-17,76,116,,
10231,5000,2020-08-14,115,403,,
6639,6500,2021-10-22,146,26,,
10341,4400,2021-05-13,90,409,,
9496,7900,2021-05-25,63,321,,
10538,9500,2021-09-05,132,,2,15
8682,3200,2021-11-24,54,239,,
6393,4000,2021-02-21,48,3,,
9139,2800,2021-05-23,77,284,,
10037,7400,2021-07-16,1,372,,
10376,4500,2021-10-31,48,,73,13
7646,6500,2021-01-22,74,135,,
8138,3700,2021-01-09,18,184,,
9503,7900,2021-12-25,63,321,,
9062,4400,2021-03-04,46,275,,
9640,3100,2021-06-28,5,333,,
6667,6500,2021-07-17,30,29,,
7233,7000,2021-04-15,70,89,,
9286,6500,2021-07-25,24,299,,
9437,7100,2020-10-13,63,318,,
9612,3700,2021-05-16,8,332,,
8802,4400,2021-12-25,16,251,,
6552,2800,2021-12-15,82,17,,
7002,2800,2021-07-20,10,63,,
9971,3900,2021-06-21,25,365,,
10677,7000,2021-10-30,130,,85,14
10094,7000,2021-12-03,106,383,,
8844,7900,2021-08-24,56,255,,
10675,7000,2020-09-28,17,,83,5
9301,2800,2021-07-07,24,300,,
9912,6500,2021-02-13,73,360,,
9664,4000,2021-11-20,5,335,,
7574,7400,2021-04-08,39,126,,
8920,7900,2021-12-04,3,261,,
6807,6500,2021-11-22,105,42,,
8462,4000,2020-12-01,72,216,,
8483,6500,2020-12-27,19,218,,
6823,7900,2021-04-05,105,44,,
7558,4400,2021-11-11,2,124,,
8440,7900,2020-07-09,72,215,,
8754,6500,2021-09-15,16,246,,
8824,7900,2020-10-23,16,254,,
7820,7100,2021-11-28,71,151,,
8841,7900,2021-05-24,56,255,,
8154,6400,2021-04-07,18,185,,
7729,3500,2020-08-30,36,142,,
8204,3700,2021-07-10,13,189,,
8272,7100,2021-07-25,43,195,,
10472,7000,2021-04-16,41,,77,18
6857,4000,2021-05-03,41,47,,
7080,6400,2021-10-26,44,70,,
8051,3200,2021-11-12,12,174,,
10574,4000,2021-06-30,72,,74,11
8408,3100,2021-12-29,22,210,,
8125,4000,2021-10-25,21,181,,
9809,3900,2021-10-30,119,347,,
8790,6500,2021-09-05,16,249,,
7520,6400,2021-04-16,2,122,,
8734,4500,2021-07-03,50,245,,
8599,3500,2021-11-17,28,229,,
9414,7100,2020-10-29,134,315,,
7899,3700,2021-11-17,58,158,,
10603,6000,2021-09-11,28,,90,15
9090,3700,2020-08-27,46,280,,
10459,3500,2021-05-08,105,,1,10
9851,3200,2020-12-01,119,353,,
7241,7000,2021-12-15,70,89,,
7562,3100,2021-01-03,39,125,,
10045,7000,2020-10-05,1,374,,
8024,3900,2021-01-20,12,173,,
7549,4400,2021-02-11,2,124,,
8817,2800,2021-09-23,16,253,,
8549,3500,2021-03-25,97,226,,
9781,4000,2021-11-13,123,345,,
9659,4000,2021-06-20,5,335,,
9240,6500,2021-04-29,49,295,,
7418,6500,2021-08-13,51,111,,
8506,7400,2021-12-10,19,219,,
10027,3100,2021-07-12,1,370,,
9949,3900,2021-12-14,73,362,,
7247,4500,2021-07-15,70,90,,
7781,3900,2021-07-04,75,146,,
10324,3200,2021-05-04,6,408,,
9517,3100,2021-12-18,63,322,,
6855,4000,2021-03-03,41,47,,
7925,3700,2021-11-05,58,160,,
7813,7100,2021-04-28,71,151,,
10531,7000,2021-12-04,20,,83,5
10014,4000,2021-07-25,25,369,,
7780,3900,2021-06-04,75,146,,
10644,1000,2021-08-04,24,,54,18
9689,6500,2020-07-13,17,337,,
10627,8000,2020-11-20,46,,82,10
8667,4000,2021-10-01,54,237,,
7644,6500,2020-11-22,74,135,,
6725,6400,2020-11-11,62,36,,
9970,3900,2021-05-21,25,365,,
10482,9000,2021-09-21,133,,38,16
7673,4500,2021-12-20,55,137,,
8182,7100,2021-01-11,18,187,,
10191,3700,2021-11-30,93,399,,
7767,4000,2021-08-23,36,145,,
9486,4500,2021-12-28,63,320,,
9495,7900,2021-04-25,63,321,,
8378,3200,2021-12-27,22,206,,
8987,4000,2021-09-28,23,267,,
6971,3500,2020-11-29,60,60,,
8324,4000,2021-08-01,15,200,,
10553,3000,2021-10-16,21,,62,11
7244,4500,2021-04-15,70,90,,
8181,7100,2020-12-11,18,187,,
7436,3100,2020-09-21,76,115,,
10136,4500,2021-06-22,4,393,,
6962,4000,2021-10-14,108,58,,
7990,3700,2021-11-12,14,169,,
8874,7400,2020-11-03,56,258,,
8520,3200,2021-08-22,7,223,,
9914,6500,2021-04-13,73,360,,
8202,3700,2021-05-10,13,189,,
7650,6500,2021-05-22,74,135,,
7903,3500,2021-09-02,58,159,,
8720,3200,2021-07-30,50,244,,
10690,5000,2021-01-28,123,,84,11
6642,3100,2021-10-30,9,27,,
9253,7900,2021-11-14,65,296,,
8340,3700,2021-04-28,15,202,,
8892,4500,2021-07-08,3,259,,
10660,3500,2021-05-03,63,,1,10
7050,7400,2021-12-18,66,67,,
9618,3700,2021-11-16,8,332,,
8031,3900,2021-08-20,12,173,,
6621,7000,2021-12-28,146,25,,
6587,6500,2020-10-29,40,23,,
10680,6500,2021-09-11,130,,72,4
6374,6500,2020-11-27,48,2,,
10228,7400,2021-10-05,115,402,,
8829,7900,2021-03-23,16,254,,
10285,4000,2021-04-26,115,406,,
7885,4500,2021-05-09,57,157,,
7218,3500,2021-09-04,70,88,,
9338,2800,2021-11-19,11,303,,
10583,6000,2020-10-04,19,,70,7
6670,6500,2021-10-17,30,29,,
6681,3700,2021-07-25,32,32,,
6610,7000,2021-01-28,146,25,,
7869,3100,2021-01-14,57,156,,
7453,4000,2020-11-17,76,116,,
6545,2800,2021-05-15,82,17,,
8600,3500,2021-12-17,28,229,,
7311,6400,2021-06-28,33,100,,
7084,7000,2021-06-22,44,71,,
8865,4000,2021-10-07,56,257,,
7561,3100,2020-12-03,39,125,,
10154,3100,2021-02-18,38,395,,
7223,7000,2020-06-15,70,89,,
9634,3100,2020-12-28,5,333,,
8924,7000,2020-11-24,87,262,,
7566,3100,2021-05-03,39,125,,
7163,7000,2020-09-27,133,82,,
8081,7900,2021-07-28,34,178,,
7933,4000,2020-06-05,20,162,,
8491,6500,2021-08-27,19,218,,
7889,4500,2021-09-09,57,157,,
9332,4000,2021-10-26,24,302,,
8133,3100,2020-12-20,21,182,,
10079,7100,2021-10-18,142,381,,
7910,3700,2020-08-05,58,160,,
9878,3100,2021-09-11,64,355,,
7115,3900,2021-07-23,44,76,,
10673,6000,2021-05-02,17,,81,5
6851,2800,2021-09-28,41,46,,
10508,6500,2020-11-15,74,,53,6
7417,6500,2021-07-13,51,111,,
8325,4000,2021-09-01,15,200,,
7875,3100,2021-07-14,57,156,,
8764,3700,2020-12-29,16,247,,
6652,4000,2021-01-25,9,28,,
9492,7900,2021-01-25,63,321,,
8349,7400,2021-12-05,15,203,,
6391,4000,2020-12-21,48,3,,
8134,3100,2021-01-20,21,182,,
9816,7400,2021-04-15,119,349,,
8789,6500,2021-08-05,16,249,,
8602,3700,2021-07-30,28,230,,
8530,6500,2021-05-28,122,224,,
8879,7400,2021-04-03,56,258,,
7546,4400,2020-11-11,2,124,,
8545,4000,2021-09-15,122,225,,
9455,3900,2020-08-13,63,319,,
7188,7100,2021-02-13,133,85,,
9911,6500,2021-01-13,73,360,,
7908,3700,2020-06-05,58,160,,
10305,4000,2021-05-28,6,407,,
9678,3900,2021-03-25,17,336,,
8513,4000,2021-07-05,7,222,,
6401,4000,2021-10-21,48,3,,
6637,6500,2021-08-22,146,26,,
7027,5000,2021-01-15,10,65,,
7965,3900,2021-02-21,14,167,,
7543,4400,2020-08-11,2,124,,
8012,4400,2021-12-19,132,171,,
9533,4000,2021-07-16,61,325,,
10396,6500,2021-06-08,35,,82,7
10056,7400,2021-04-09,142,377,,
8719,3200,2021-06-30,50,244,,
8471,4000,2021-09-01,72,216,,
9349,4500,2021-09-07,11,305,,
6423,3100,2021-09-01,48,5,,
8397,4400,2021-06-23,22,208,,
7792,3200,2020-08-20,75,148,,
10548,6000,2020-12-25,34,,80,2
10041,7400,2021-11-16,1,372,,
7353,3700,2021-05-17,33,105,,
9757,3200,2021-06-30,52,344,,
8209,3700,2021-12-10,13,189,,
7318,3700,2020-05-01,33,101,,
8574,4000,2021-01-29,97,228,,
8257,4000,2020-05-20,43,194,,
10168,4000,2021-05-25,93,396,,
8781,6500,2020-12-05,16,249,,
7605,5000,2021-04-01,68,130,,
7507,7900,2020-12-13,2,121,,
9569,6500,2021-12-27,61,327,,
7018,4000,2021-09-25,10,64,,
8540,4000,2021-04-15,122,225,,
7747,4500,2020-12-04,36,144,,
10193,4000,2020-11-11,115,400,,
6524,6500,2021-11-21,45,14,,
9238,2800,2021-11-16,49,294,,
10425,8500,2021-01-25,59,,31,13
8721,3200,2021-08-30,50,244,,
6705,3900,2021-03-08,47,34,,
8332,3100,2021-09-25,15,201,,
8387,2800,2021-05-21,22,207,,
8689,7900,2021-10-29,54,241,,
7879,3100,2021-11-14,57,156,,
6648,4000,2020-09-25,9,28,,
9258,4000,2021-03-03,65,297,,
9796,7100,2021-07-20,119,346,,
8590,3500,2021-02-17,28,229,,
9728,3900,2021-10-28,130,340,,
8067,3700,2021-05-06,12,176,,
7211,3500,2021-02-04,70,88,,
7340,7900,2021-11-28,33,102,,
6856,4000,2021-04-03,41,47,,
9004,6500,2021-04-29,23,269,,
6858,4000,2021-06-03,41,47,,
